name,address,city,phone,phone_formatted,website,rating,reviews,latitude,longitude,lead_score,category,status,scraped_at,source
BARBER oujda 48,"Barbier · M4Q8+69W, Saiss St
Ouvert · Ferme à 22:00",Oujda,07567412702359,+2127567412702359,,5.0,6,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229404,google_maps
Barberman abdel massage,"Salon de coiffure · Hey el mohamadi
Fermé · Ouvre à 10:00 mar.",Oujda,0603464303,+212603464303,,5.0,58,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229414,google_maps
Jalal Barber,"Salon de coiffure · N 209, hay khaloufi, Rue 1
Fermé · Ouvre à 10:30 mar.",Oujda,0609745046,+212609745046,https://jalalbarber.com/,5.0,140,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229425,google_maps
Mirage salon de coiffure-oujda,"Barbier · Rue de fes, N1010
Ouvert · Ferme à 21:00",Oujda,0667021178,+212667021178,,5.0,1,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229436,google_maps
Barber Shop Monaco,"Salon de coiffure · M433+VFP
Ouvert · Ferme à 23:45",Oujda,0642549407,+212642549407,,4.2,27,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229485,google_maps
Barber IMAD,"Barbier · Rue de Chatila
Ouvert · Ferme à 00:00",Oujda,0651041330,+212651041330,,5.0,6,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.229502,google_maps
Candice coiffure spa femme / barbershop48 côté homme,"Salon de coiffure · P36H+89Q
Ouvert · Ferme à 20:00",Oujda,0652316649,+212652316649,,4.7,237,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.230613,google_maps
Barber Ayoub,"Barbier · M3J8+FCX Hay si lakhdar
Fermé · Ouvre à 11:30 mar.",Oujda,0714582755,+212714582755,,5.0,2,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.230646,google_maps
Barber Shop Nero,"Barbier · Unnamed Road
Ouvert · Ferme à 21:00",Oujda,0608149193,+212608149193,,4.7,6,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.230657,google_maps
Coiffeur New Style Men,"Salon de coiffure ·  · Bloc D2 N2, Imb Riad El Badie, Bd Allal Al Fassi
Ouvert · Ferme à 22:00",Oujda,0666831968,+212666831968,http://www.instagram.com/newstyleoujda/,4.4,89,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.230693,google_maps
The Barber Hemmed Ben,"Salon de coiffure · 60000 Rue Casablanca
Ouvert 24h/24",Oujda,0635422519,+212635422519,http://www.hemmedben.com/,4.9,65,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.230913,google_maps
Barber shop Marzouki 💈,"Barbier · M396+FX7
Fermé · Ouvre à 00:00 mar.",Oujda,0627205467,+212627205467,https://www.instagram.com/barber._mk48_?igsh=MXBwaHUwOXI0NXEyeQ%3D%3D&utm_source=qr,5.0,1,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.230931,google_maps
Barber Shop,"Barbier · Bostan 1
Ouvert · Ferme à 23:30",Oujda,0661451785,+212661451785,,5.0,2,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.230945,google_maps
BARBERSHOP MOUCHIH,"Barbier · M4F5+J36
Ouvert · Ferme à 23:00",Oujda,0650939299,+212650939299,,,,,,70,Barbershop,OPERATIONAL,2026-06-29T13:42:22.230955,google_maps
BARBER SHOP NABIL,"Salon de coiffure · M3GR+2FQ, Rue Jakarta
Ouvert · Ferme à 00:00",Oujda,0776283544,+212776283544,,5.0,1,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.230964,google_maps
Salon de coiffure CAPITANO,"Salon de coiffure · M4W8+C3V, Bd mokhtari abderrahmane
Ouvert · Ferme à 22:00",Oujda,0708087850,+212708087850,,4.9,97,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.230993,google_maps
Salon de coiffure pour hommes,"Salon de coiffure · M3JC+X9
Ouvert · Ferme à 23:30",Oujda,0688421498,+212688421498,,3.0,2,,,75,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231010,google_maps
Salon de Coiffure King Hair,"Barbier
Ouvert · Ferme à 23:30",Oujda,0601567189,+212601567189,,4.5,19,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231036,google_maps
"Salon de Coiffure ""Qods"" Pour Homme","Barbier · M36X+8R3
Fermé · Ouvre à 15:30",Oujda,0672883373,+212672883373,,4.6,47,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231068,google_maps
Abdu_hairstyle : Coiffure & Ésthétique,"Salon de coiffure · 34 Bd Allal Al Fassi
Ouvert · Ferme à 22:00",Oujda,06345714692596,+2126345714692596,,5.0,199,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231087,google_maps
Salon Cimi,"Salon de coiffure · 
Ouvert · Ferme à 00:00",Oujda,0630168251,+212630168251,,4.4,40,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231098,google_maps
La belle,"Salon de coiffure · رقم 124, شارع محمد الخامس
Ouvert · Ferme à 20:30",Oujda,0637712840,+212637712840,,5.0,46,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231108,google_maps
Salon Avignon BarberShop,"Salon de coiffure · M4Q7+MG2 Mousquée Mostafa
Fermé · Ouvre à 10:00 mar.",Oujda,0601736970,+212601736970,,4.7,12,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231118,google_maps
Shine Beauty House,"Salon de coiffure · 32 Av. Yacoub Al Mansour
Ouvert · Ferme à 20:30",Oujda,0696827697,+212696827697,,4.3,116,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231127,google_maps
Revive Beauté,"Salon de coiffure · Boulevard Mohammed derfoufi immeuble colisié1 ere Étage numéro un
Ouvert · Ferme à 19:30",Oujda,0536705477,0536705477,https://instagram.com/salon.revive1?igshid=1jvxguvywi8bw,4.6,151,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231137,google_maps
Le Marly Coiffure Esthétique,"Salon de coiffure · 60000
Ouvert 24h/24",Oujda,0707188609,+212707188609,,4.6,25,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231148,google_maps
Salon golden hair pour femme,"Institut de beauté · شارع الأمم المتحدة
Ouvert · Ferme à 21:00",Oujda,0628478924,+212628478924,https://www.tiktok.com/@goldenhair662?_t=ZM-8xal9aZRcSE&_r=1,4.9,114,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231157,google_maps
Coiffeur Newyork Homme,"Salon de coiffure · M34W+GJ3
Ouvert · Ferme à 22:00",Oujda,0706030533,+212706030533,,5.0,3,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231169,google_maps
Remontada48 coiffure,"Barbier · Rte Tayret
Ouvert · Ferme à 22:00",Oujda,0641288424,+212641288424,,4.8,22,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231177,google_maps
BARBER ZRIGA 48,"Salon de coiffure · M3G7+8R5
Fermé · Ouvre à 10:00 mar.",Oujda,0615155372,+212615155372,,5.0,16,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231186,google_maps
Barbershop - Coiffeur pour homme The Classic barber,"Salon de coiffure ·  · bureau n°2, residence Sofia, 32 Rue Hassan Ibn Tabit
Ouvert · Ferme à 23:30",Kenitra,0699683542,+212699683542,https://bit.ly/TheClassicBarberShop,4.9,238,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231222,google_maps
RH American Barber,"Salon de coiffure · Residences ines
Ouvert · Ferme à 22:30",Kenitra,0615106935,+212615106935,https://instagram.com/ossama.rh1?igshid=MjEwN2IyYWYwYw==,4.9,178,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231241,google_maps
Five Stars Barbershop,"Barbier · Résidence Kaoutar, Mag 7 Avenue Abou Bakr Essadik
Ouvert · Ferme à 23:00",Kenitra,0712943531,+212712943531,https://www.instagram.com/5stars.barbershop,4.2,43,,,95,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231253,google_maps
La Signature Barbershop Kenitra,"Salon de coiffure · 33 Rue Moulay Abdellah
Ouvert · Ferme à 22:00",Kenitra,0537366986,0537366986,,5.0,3,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231265,google_maps
Black Moustache The Barber Shop,"Salon de coiffure ·  · 193 D extension
Ouvert · Ferme à 22:00",Kenitra,0538789318,0538789318,https://www.instagram.com/black_moustache_?igsh=bm55Y2EzYTE2ZGp2&utm_source=qr,4.7,139,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231303,google_maps
Barber 750,"Barbier · N 8, Magasin, Angle le roi houcine, Rue N° 1
Ouvert · Ferme à 23:30",Kenitra,0620712397,+212620712397,http://wa.me/212620712397,5.0,76,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231323,google_maps
Vogue Barber shop,"Barbier · edahbi magasin 1, 33 Rue Mansour Dahbi
Ouvert · Ferme à 23:00",Kenitra,0703158990,+212703158990,https://www.instagram.com/vogue__barbershop_kenitra/tagged/?__pwa=1,4.8,48,,,95,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231335,google_maps
Wiki Barber,"Salon de coiffure · la ville
Ouvert · Ferme à 23:30",Kenitra,0694546773,+212694546773,,5.0,52,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231346,google_maps
BarBaros Kénitra حلاق القنيطرة Barber shop,"Salon de coiffure · N49
Ouvert · Ferme à 21:00",Kenitra,0606222441,+212606222441,https://dii.ma/barbaros.kenitra,5.0,47,,,95,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231355,google_maps
Barber Bourcha - Coiffeur pour homme,"Barbier · Abdelaziz, Avenue Mly, Kissarya Moulay Abdelaziz
Ouvert · Ferme à 02:00",Kenitra,0682467823,+212682467823,,5.0,11,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231459,google_maps
EST barbershop,"Barbier · 798H+GX8
Ouvert · Ferme à 20:00",Kenitra,0680837523,+212680837523,,4.6,13,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231474,google_maps
barbershop Valhala,"Barbier ·  · nr 5, Nassim bahr bir rami rue 185&529 bloc a1, magasin
Ouvert · Ferme à 23:00",Kenitra,0655576107,+212655576107,https://valhala.ma/menu/,5.0,1,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231484,google_maps
Barber shop,"Salon de coiffure · 7C64+743, Rue Mustafa Rifai
Ouvert · Ferme à 00:00",Kenitra,0659253319,+212659253319,,4.1,15,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231527,google_maps
BRIGHT STAR BARBER,"Salon de coiffure · 69MP+GXF
Ouvert · Ferme à 00:00",Kenitra,05578832989329,05578832989329,,5.0,11,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.231540,google_maps
Barber Cosmos,"Barbier · N 20, jardat l9adi, Rue N 315
Ouvert · Ferme à 00:00",Kenitra,0706597274,+212706597274,,5.0,2,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232213,google_maps
THE ONE Premium Barber,"Barbier · 7C56+XR9, Avenue Moulay Abdelaziz
Ouvert 24h/24",Kenitra,0687217493,+212687217493,,4.4,7,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232249,google_maps
BARBER GREEN 1997,"Barbier · saknia, Rue 05 N06
Ouvert · Ferme à 22:30",Kenitra,0666195040,+212666195040,,5.0,3,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232268,google_maps
Barber shop akram,"Salon de coiffure · n 17 saknia, Groupe najah
Ouvert · Ferme à 00:00",Kenitra,0640899797,+212640899797,,5.0,2,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232283,google_maps
BARBER FOR MEN,"Barbier · 7CG3+9MH
Ouvert 24h/24",Kenitra,,,,5.0,3,,,60,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232298,google_maps
Brooklyn Barber-shop/Coiffeur,"Salon de coiffure ·  · Quartier Maamora, résidence marrakech magasin N5
Ouvert · Ferme à 23:00",Kenitra,0537307385,0537307385,https://facebook.com/@brooklynbbshop,3.9,24,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232314,google_maps
Salon Abdelhanin de Coiffure Hommes,"Salon de coiffure · 69VP+FWJ
Ouvert · Ferme à 22:00",Kenitra,0652535454,+212652535454,,4.7,27,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232403,google_maps
Le Siège,"Salon de coiffure · Rue Hamman el Fatouki
Ouvert · Ferme à 22:00",Kenitra,0537372578,0537372578,https://www.instagram.com/le_siege_kenitra,4.9,67,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232426,google_maps
Barber Shop pour Hommes,"Salon de coiffure ·  · Lot. Alliance Darna Kasbat
Ouvert · Ferme à 23:00",Kenitra,07378359657037,+2127378359657037,,4.1,12,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232445,google_maps
Best Salon For Men,"Institut de beauté · 7C48+VVW, Av. Moulay Abderrahmane
Ouvert · Ferme à 21:00",Kenitra,0537373125,0537373125,,3.5,17,,,77,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232879,google_maps
Coiffeur homme,"Salon de coiffure · 796H+798
Ouvert · Ferme à 22:10",Kenitra,0770401471,+212770401471,,4.8,4,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232907,google_maps
Salon abdelhadi de coiffure hommes,"Barbier · Lotissement elhaddada num 1361
Ouvert · Ferme à 21:30",Kenitra,0614018409,+212614018409,,4.6,8,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232917,google_maps
GOLD GLAM BEAUTY CENTER,"Salon de coiffure · bureau n 1, Résidence walili, bloc B Rue Sebou
Ouvert · Ferme à 20:00",Kenitra,0720203644,+212720203644,https://www.facebook.com/profile.php?id=61552690633736,4.6,98,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232928,google_maps
Glam by nora,"Salon de coiffure · V N° 557 BUREAU N °1, Av. Mohamed Diouri
Ouvert · Ferme à 20:00",Kenitra,0661375167,+212661375167,https://www.instagram.com/glam_by_nora?igsh=ZnYxZnpwMDVyODlp,4.0,24,,,95,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232940,google_maps
Salon de coiffure pour homme,"Résidence · 799C+GQ5
Ouvert · Ferme à 20:00",Kenitra,0706666524,+212706666524,,4.0,2,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232953,google_maps
Her crown beauté,"Salon de coiffure · 4 Av. Mohamed El Qori
Ouvert · Ferme à 02:00",Kenitra,0701179429,+212701179429,https://instagram.com/hercrownbeautycenter?utm_medium=copy_link,4.8,214,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.232996,google_maps
S.m.r.beauty,"Salon de coiffure · الحاج منصور
Ouvert · Ferme à 21:00",Kenitra,06370153900576,+2126370153900576,,4.4,25,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233011,google_maps
Salon de coiffure MIMOSA,"Salon de coiffure · Av. Moulay Abdelazziz, Rue Kourd Ali
Ouvert · Ferme à 23:00",Kenitra,0677870954,+212677870954,,5.0,37,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233064,google_maps
💈Relax barber💈 Men,"Barbier · Boulevard Mohamed Aztout 90070
Ouvert · Ferme à 22:00",Tetouan,0530355930,0530355930,https://www.fresha.com/book-now/relax-barber-jagf0ap0/all-offer?share=true&pId=2588095,4.9,87,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233080,google_maps
Neeg Ziati Barber Shop,"Barbier · N, Salim 1, 7 Av. Ali Yaeta
Ouvert · Ferme à 23:30",Tetouan,0666719233,+212666719233,https://www.fresha.com/a/neeg-ziati-tetouan-neeg-ziati-barbershop-rue-ali-yaata-oee4xt8z,4.6,56,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233095,google_maps
said benaid barber shop,"Barbier · HJCF+QHG قيسارية الوحدة, شارع الوحدة
Ouvert · Ferme à 23:00",Tetouan,0671611888,+212671611888,,4.9,61,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233107,google_maps
Dos Amigos Barberia,"Salon de coiffure · 22 Av. Seville
Ouvert · Ferme à 23:00",Tetouan,0539724371,0539724371,,4.9,210,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233117,google_maps
Moustache Barber - (Hijama),"Salon de coiffure · Av. Cordoba
Ouvert · Ferme à 22:00",Tetouan,0626732341,+212626732341,https://www.instagram.com/moustache.barber44?igsh=ZmtzYmM4dTFobGc3,4.9,91,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233126,google_maps
BARBER SHOP MOUSSA,"Barbier · HJGW+FC2, Av. Thami Ouazzani
Ouvert · Ferme à 23:00",Tetouan,0539995018,0539995018,,4.9,76,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233136,google_maps
Style street barber,"Barbier · HMP2+J4J, Av. Jbel Tidghine
Ouvert · Ferme à 23:00",Tetouan,0634951745,+212634951745,,5.0,6,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233145,google_maps
RIVER BARBER,"Salon de coiffure · Av. 9 Avril
Ouvert · Ferme à 22:00",Tetouan,0539716516,0539716516,,4.5,15,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233154,google_maps
Soufian allal,"Barbier ·  · 24 Av. Ghourghiz
Ouvert · Ferme à 22:00",Tetouan,0677352425,+212677352425,https://www.soufianallal.com/,4.9,246,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233164,google_maps
Barber House,"Barbier · Av. Allal Al Fassi
Ouvert · Ferme à 23:30",Tetouan,0608626095,+212608626095,https://wa.me/212608626095,5.0,4,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233174,google_maps
anas barber,"Barbier · HJPX+4M6, Av. Jbel Tidghine
Ouvert · Ferme à 23:00",Tetouan,0706742584,+212706742584,,5.0,16,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233184,google_maps
Adil Barbershop,"Salon de coiffure · 101 Av. Abdelkhalek Torres
Ouvert · Ferme à 20:00",Tetouan,0678089815,+212678089815,,4.7,3,,,80,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233219,google_maps
Younes Barber Shop,"Barbier · Av. El Hajeb
Ouvert · Ferme à 00:00",Tetouan,0670868411,+212670868411,,5.0,15,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233231,google_maps
Ghali Barber,"Salon de coiffure
Ouvert · Ferme à 22:00",Tetouan,0677512048,+212677512048,,4.7,17,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233241,google_maps
Barbershop Reda,"Salon de coiffure · 93000
Ouvert · Ferme à 22:00",Tetouan,07375656626820,+2127375656626820,,5.0,14,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233251,google_maps
Barbershop Sante Pour Tous,"Barbier · nr 9, Avenue Mohamed Kharraz, Place 14 Aout
Ouvert · Ferme à 00:00",Tetouan,07829559122722,+2127829559122722,,5.0,13,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233260,google_maps
NBC BARBERSHOP MARTIL,"Barbier
Ouvert · Ferme à 23:00",Tetouan,0626875842,+212626875842,https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTg2NjMwMzA3OTI3NDg4?igsh=MXZxMG4zdHF3YW9yMg==,5.0,13,,,92,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233270,google_maps
"Salon Layachi Pour Hommes : Coiffure, Rasage, Soin & Gommage","Salon de coiffure ·  · Av. Jbel Tidghine
Ouvert · Ferme à 23:00",Tetouan,0539720965,0539720965,,4.4,73,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233280,google_maps
Barber Raouad - Meilleur Coiffeur Martil,"Salon de coiffure · Av. Fes
Ouvert · Ferme à 04:00",Tetouan,0643677205,+212643677205,https://youtube.com/@raouadbarbershop,4.8,44,,,95,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233292,google_maps
Tijeras de Oro,"Barbier · Av Med, Av. Mohamed Daoud
Ouvert · Ferme à 22:00",Tetouan,0642261635,+212642261635,,5.0,10,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233301,google_maps
Coiffeur_l’homme,"Salon de coiffure
Ouvert · Ferme à 23:00",Tetouan,0645497110,+212645497110,,5.0,42,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233310,google_maps
Salon Modelo de Coiffure & Ésthetique,"Salon de coiffure · LOCAL N 3, 279 Av. Kaboul
Ouvert · Ferme à 23:00",Tetouan,0539990245,0539990245,,4.7,98,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233835,google_maps
Beauty Center iSmael : Hair & Spa,"Salon de coiffure ·  · 94 Av. Le Caire
Ouvert · Ferme à 19:00",Tetouan,0539990162,0539990162,https://chezismael.ma/contact/,4.2,337,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233867,google_maps
Salon M Tetouan,"Salon de coiffure · ZKT Daraa 18, Av. Mohamed Daoud
Ouvert · Ferme à 20:30",Tetouan,0668645209,+212668645209,https://instagram.com/salon_m_tetouan?igshid=OGQ5ZDc2ODk2ZA==,5.0,43,,,95,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233947,google_maps
Coiffure salon nakhil,"Barbier · 14 Av. Oued Oum Rabia
Ouvert · Ferme à 20:30",Tetouan,0662311925,+212662311925,https://www.facebook.com/%D8%B5%D8%A7%D9%84%D9%88%D9%86-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D9%84%D9%84%D8%B1%D8%AC%D8%A7%D9%84-1664571630478035/,4.8,27,,,95,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233964,google_maps
Salon Victory VIP,Salon de coiffure · wilaya 93000,Tetouan,0661540323,+212661540323,,4.9,40,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233977,google_maps
Brin d'Élégance,"Salon de coiffure ·  · Brin d'élégance، 9
Ouvert · Ferme à 19:30",Tetouan,0539997616,0539997616,,4.5,158,,,90,Barbershop,OPERATIONAL,2026-06-29T13:42:22.233987,google_maps
La casa de barber,"Salon de coiffure · رقم 8, زنقة درسة, شارع الشيخ بالعربي العلوي, Rue Al Hanae
Ouvert · Ferme à 23:00",Tetouan,0637905585,+212637905585,,5.0,33,,,85,Barbershop,OPERATIONAL,2026-06-29T13:42:22.234065,google_maps
Salon ElKahan Barber,"Salon de coiffure ·  · N 32, Hay Aghrass Av Bani Hozmar
Ouvert · Ferme à 23:00",Tetouan,0659549463,+212659549463,http://www.makler.ma/,4.9,54,,,100,Barbershop,OPERATIONAL,2026-06-29T13:42:22.234130,google_maps
Coiffeur Homme,"Salon de coiffure · HJJR+CFC, Av. Sidi Mohamed Al Kharaz
Ouvert · Ferme à 21:55",Tetouan,0642686437,+212642686437,,4.2,5,,,82,Barbershop,OPERATIONAL,2026-06-29T13:42:22.234149,google_maps
